country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation,grocery_and_pharmacy,parks_change,transit_stations,workplaces,residential_change
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,2/25/2020,-3,-4,0,-10,3,6
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,2/26/2020,-8,-9,-7,-14,4,6
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,2/27/2020,-11,-13,-8,-29,4,6
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,2/28/2020,-8,-14,-9,-12,-11,7
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,2/29/2020,-11,-18,-17,-20,0,6
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/1/2020,-11,-9,-15,-26,-3,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/2/2020,-6,-10,-7,-17,20,3
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/3/2020,-5,-6,-6,-11,19,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/4/2020,-6,-8,-6,-18,18,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/5/2020,-9,-10,-9,-19,19,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/6/2020,-6,-9,-6,-13,3,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/7/2020,-11,-13,-13,-25,14,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/8/2020,-5,-5,-14,-26,-1,6
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/9/2020,-4,-9,-4,-20,23,3
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/10/2020,-3,-2,-6,-12,22,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/11/2020,-2,-1,-4,-17,21,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/12/2020,-5,-5,-5,-12,19,2
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/13/2020,-4,-10,-1,-8,2,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/14/2020,-8,-14,-12,-19,13,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/15/2020,-11,-8,-12,-28,-2,7
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/16/2020,-3,-9,-4,-18,24,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/17/2020,-1,-3,-1,-16,22,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/18/2020,-4,-6,0,-23,22,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/19/2020,-8,-7,-4,-16,22,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/20/2020,-6,-8,-4,-8,4,6
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/21/2020,-11,-13,-11,-18,13,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/22/2020,-12,-7,-9,-25,-4,7
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/23/2020,-6,-10,-9,-16,21,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/24/2020,-6,-4,-5,-17,6,7
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/25/2020,-10,-8,-7,-16,4,8
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/26/2020,-13,-11,-7,-24,5,7
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/27/2020,-14,-11,-2,-18,-14,10
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/28/2020,-25,-16,-18,-30,-9,10
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/29/2020,-41,-15,-24,-44,-16,12
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/30/2020,-38,-20,-15,-33,-6,11
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,3/31/2020,-41,-13,-12,-43,-9,11
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/1/2020,-53,-29,-19,-51,-20,14
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/2/2020,-58,-37,-23,-58,-45,18
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/3/2020,-54,-32,-20,-52,-34,16
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/4/2020,-56,-35,-25,-56,-25,13
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/5/2020,-59,-36,-31,-64,-28,15
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/6/2020,-52,-32,-23,-50,-19,15
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/7/2020,-49,-25,-17,-44,-19,15
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/8/2020,-51,-28,-19,-45,-21,14
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/9/2020,-53,-30,-20,-51,-19,14
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/10/2020,-51,-30,-18,-45,-31,16
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/11/2020,-54,-33,-30,-49,-22,15
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/12/2020,-56,-32,-28,-60,-22,15
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/13/2020,-56,-36,-28,-58,-19,16
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/14/2020,-47,-23,-15,-45,-16,14
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/15/2020,-50,-25,-16,-50,-15,15
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/16/2020,-35,-20,-13,-39,-5,11
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/17/2020,-36,-19,-9,-30,-20,13
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/18/2020,-44,-26,-22,-40,-15,12
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/19/2020,-46,-26,-23,-50,-18,13
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/20/2020,-39,-21,-12,-35,-6,12
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/21/2020,-38,-16,-14,-38,-6,11
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/22/2020,-40,-20,-15,-39,-7,12
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/23/2020,-30,-20,-15,-39,-2,10
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/24/2020,-20,-19,-10,-31,-16,11
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/25/2020,-21,-21,-22,-40,-6,10
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/26/2020,-24,-17,-24,-42,-8,11
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/27/2020,-14,-14,-13,-32,18,8
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/28/2020,-8,-6,-12,-28,17,7
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/29/2020,-2,-3,-4,-22,17,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,4/30/2020,-7,19,20,25,-31,7
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/1/2020,-13,15,14,29,-45,10
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/2/2020,-17,3,-4,10,-4,7
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/3/2020,-22,0,-15,-11,1,7
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/4/2020,-24,-5,-13,0,26,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/5/2020,-22,-1,-14,6,28,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/6/2020,-20,3,-14,6,28,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/7/2020,-20,3,-8,-5,29,3
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/8/2020,-17,2,-8,16,11,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/9/2020,-17,-3,-19,1,21,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/10/2020,-20,1,-19,-8,6,7
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/11/2020,-16,3,-12,8,34,3
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/12/2020,-11,13,-8,19,36,3
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/13/2020,-15,4,-9,8,33,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/14/2020,-18,0,-12,0,34,2
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/15/2020,-16,0,-11,17,14,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/16/2020,-15,-2,-20,3,23,3
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/17/2020,-18,0,-18,-8,8,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/18/2020,-16,1,-11,2,37,3
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/19/2020,-15,6,-11,1,38,3
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/20/2020,-15,4,-11,0,34,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/21/2020,-12,5,-13,-1,34,2
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/22/2020,-14,-2,-12,2,17,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/23/2020,-16,-5,-25,-11,26,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/24/2020,-20,-2,-23,-21,9,7
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/25/2020,-13,3,-15,-9,37,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/26/2020,-12,5,-12,-1,40,3
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/27/2020,-17,2,-14,-3,39,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/28/2020,-15,3,-12,-1,36,2
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/29/2020,-14,2,-12,6,16,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/30/2020,-19,-6,-26,-8,23,3
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,5/31/2020,-17,-1,-20,-15,9,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/1/2020,-21,-5,-18,-9,40,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/2/2020,-15,4,-11,-6,40,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/3/2020,-17,1,-13,-2,38,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/4/2020,-23,-1,-20,-11,38,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/5/2020,-14,-1,-14,-2,16,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/6/2020,-13,-1,-19,-10,26,3
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/7/2020,-16,2,-23,-16,8,6
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/8/2020,-10,4,-17,-11,40,3
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/9/2020,-16,2,-17,-11,38,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/10/2020,-10,9,-12,-1,36,3
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/11/2020,-12,4,-13,-14,39,2
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/12/2020,-7,4,-6,-2,14,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/13/2020,-15,-7,-24,-18,21,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/14/2020,-19,-3,-30,-24,4,8
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/15/2020,-9,5,-16,-12,37,2
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/16/2020,-8,9,-13,-12,38,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/17/2020,-8,8,-14,-11,31,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/18/2020,-10,1,-17,-11,33,2
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/19/2020,-6,2,-8,9,10,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/20/2020,-13,-5,-22,-7,13,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/21/2020,-19,-7,-26,-23,-1,6
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/22/2020,-8,2,-15,-3,30,3
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/23/2020,-5,7,-10,3,29,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/24/2020,-6,12,-8,6,26,3
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/25/2020,-16,4,-9,-4,21,2
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/26/2020,-11,-6,-13,6,5,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/27/2020,-8,1,-19,-2,10,3
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/28/2020,-18,-4,-24,-26,-6,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/29/2020,-10,-4,-18,-4,26,3
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,6/30/2020,-2,5,-10,-6,26,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/1/2020,-8,-1,-17,-12,24,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/2/2020,-22,-13,-20,-15,21,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/3/2020,-11,-8,-18,-7,3,6
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/4/2020,-6,-1,-22,-13,6,3
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/5/2020,-9,1,-20,-22,-4,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/6/2020,-15,-5,-19,-9,16,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/7/2020,-2,11,-12,1,19,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/8/2020,-6,3,-15,-1,21,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/9/2020,-6,3,-12,-4,18,2
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/10/2020,-1,4,-10,6,2,3
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/11/2020,-8,-6,-19,-13,8,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/12/2020,-17,-6,-25,-29,-6,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/13/2020,-4,2,-13,-1,19,3
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/14/2020,-2,6,-10,-1,12,3
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/15/2020,-8,2,-17,-8,10,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/16/2020,-10,-1,-21,-12,8,3
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/17/2020,-3,1,-14,2,-11,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/18/2020,-8,-7,-21,-4,-5,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/19/2020,-5,2,-19,-13,-5,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/20/2020,-6,-2,-19,-2,8,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/21/2020,-2,7,-13,0,6,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/22/2020,-9,-1,-17,-6,3,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/23/2020,-13,-3,-14,-9,6,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/24/2020,-12,-6,-14,-1,-13,6
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/25/2020,-10,-6,-22,-8,-4,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/26/2020,-9,-1,-21,-15,-7,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/27/2020,-5,2,-13,-1,5,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/28/2020,0,9,-10,4,4,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/29/2020,-4,6,-9,2,1,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/30/2020,-13,-2,-13,-5,2,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,7/31/2020,-9,-3,-13,-2,-14,7
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/1/2020,-36,-30,-41,-31,-18,13
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/2/2020,-29,-11,-32,-29,-14,9
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/3/2020,-32,-22,-34,-32,-8,10
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/4/2020,-6,10,-12,-3,0,6
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/5/2020,-11,4,-14,-6,1,6
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/6/2020,-11,2,-11,-12,3,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/7/2020,-5,4,-9,1,-12,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/8/2020,-11,-1,-17,-6,-5,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/9/2020,-10,5,-14,-23,-3,6
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/10/2020,-8,2,-10,-5,5,6
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/11/2020,2,12,-6,1,7,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/12/2020,-2,9,-9,-5,3,6
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/13/2020,-6,6,-6,-5,4,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/14/2020,-2,6,-8,4,-11,6
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/15/2020,-6,2,-16,-1,-4,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/16/2020,-16,0,-22,-21,-7,7
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/17/2020,,,,,7,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/18/2020,,,,,8,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/19/2020,,,,,7,6
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/20/2020,,,,,9,3
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/21/2020,,,,,-8,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/22/2020,,,,,,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/23/2020,,,,,,7
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/24/2020,,,,,10,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/25/2020,,,,,11,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/26/2020,,,,,11,5
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/27/2020,,,,,12,2
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/28/2020,,,,,-6,4
VN,Vietnam,Hau Giang,,,VN-73,,ChIJs2mi7ZHyoDER5dn-Lulyo3k,8/29/2020,,,,,,4
